,Unnamed: 0,Unnamed: 0.1,careerLevel,careerLevel_other,centerAffiliation,centerAffiliation_other,dataAmount_lsf,dataAnalDuration_sub,dataFormats_1,dataFormats_10,dataFormats_11,dataFormats_12,dataFormats_13,dataFormats_14,dataFormats_15,dataFormats_2,dataFormats_3,dataFormats_4,dataFormats_5,dataFormats_6,dataFormats_7,dataFormats_8,dataFormats_9,dataFormats_other,dataGenMethodSpec_1_1,dataGenMethodSpec_1_2,dataGenMethodSpec_1_3,dataGenMethodSpec_2_1,dataGenMethodSpec_2_2,dataGenMethodSpec_2_3,dataGenMethodSpec_3_1,dataGenMethodSpec_3_2,dataGenMethodSpec_3_3,dataGenMethodSpec_4_1,dataGenMethodSpec_4_2,dataGenMethodSpec_4_3,dataGenMethodSpec_5_1,dataGenMethodSpec_5_2,dataGenMethodSpec_5_3,dataGenMethodSpec_6_1,dataGenMethodSpec_6_2,dataGenMethodSpec_6_3,dataGenMethodSpec_7_1,dataGenMethodSpec_7_2,dataGenMethodSpec_7_3,dataGenMethod_1,dataGenMethod_2,dataGenMethod_3,dataGenMethod_4,dataGenMethod_5,dataGenMethod_6,dataGenMethod_o,dataGenMethod_other,dataInPublication,dataOrigin_MeasVsSim,dataOrigin_SelvVsReuse,dataStorage_0,dataStorage_1,dataStorage_2,dataStorage_3,dataStorage_other,docAuto_2,docAuto_3,docAuto_4,docAuto_5,docAuto_6,docAuto_7,docAuto_8,docAuto_9,docAuto_other,docDefSchema,docDigital_2,docDigital_3,docDigital_4,docDigital_5,docDigital_6,docDigital_7,docDigital_8,docDigital_9,docDigital_other,docMetadata_2,docMetadata_3,docMetadata_4,docMetadata_5,docMetadata_6,docMetadata_7,docMetadata_8,docMetadata_9,docMetadata_other,docMethod_0,docMethod_1,docMethod_2,docMethod_3,docMethod_other,docMotivation_0,docMotivation_1,docMotivation_2,docMotivation_3,docMotivation_4,docMotivation_5,docMotivation_6,docMotivation_other,docObstacles_0,docObstacles_1,docObstacles_4,docObstacles_5,docObstacles_6,docObstacles_7,docObstacles_8,docObstacles_9,docObstacles_other,docStandards_1,docStandards_10,docStandards_11,docStandards_12,docStandards_13,docStandards_14,docStandards_15,docStandards_16,docStandards_17,docStandards_18,docStandards_19,docStandards_2,docStandards_20,docStandards_21,docStandards_22,docStandards_23,docStandards_24,docStandards_25,docStandards_26,docStandards_3,docStandards_4,docStandards_5,docStandards_6,docStandards_7,docStandards_8,docStandards_9,docStandards_other,docStructured,experimentDuration_sub,fairFamiliarity,feedback,id,interviewtime,lastpage,longtermStorage,lsfIdent_1,lsfIdent_10,lsfIdent_11,lsfIdent_2,lsfIdent_3,lsfIdent_4,lsfIdent_5,lsfIdent_6,lsfIdent_7,lsfIdent_8,lsfIdent_9,lsfIdent_other,orcid,pubAmount,pubMetadata_0,pubMetadata_1,pubMetadata_21,pubMetadata_22,pubMetadata_23,pubMetadata_24,pubMetadata_31,pubMetadata_32,pubMetadata_33,pubMetadata_41,pubMetadata_42,pubMetadata_43,pubMetadata_44,pubMetadata_51,pubMetadata_52,pubMetadata_61,pubMetadata_62,pubMetadata_71,pubMetadata_72,pubMetadata_81,pubMetadata_82,pubMetadata_83,pubMetadata_91,pubMetadata_92,pubMetadata_93,pubMetadata_other,pubMethod_1,pubMethod_2,pubMethod_3,pubMethod_other,pubMotivation_1,pubMotivation_2,pubMotivation_3,pubMotivation_4,pubMotivation_5,pubMotivation_6,pubMotivation_7,pubMotivation_other,pubObstaclesA_0,pubObstaclesA_1,pubObstaclesA_2,pubObstaclesA_3,pubObstaclesA_4,pubObstaclesA_5,pubObstaclesA_6,pubObstaclesA_7,pubObstaclesA_other,pubObstaclesB_0,pubObstaclesB_1,pubObstaclesB_2,pubObstaclesB_3,pubObstaclesB_4,pubObstaclesB_5,pubObstaclesB_6,pubObstaclesB_7,pubObstaclesB_other,pubRepo_1,pubRepo_2,pubRepo_3,pubRepo_4,pubRepo_5,researchArea,researchAreaAGRI,researchAreaAGRI_other,researchAreaBIO,researchAreaBIO_other,researchAreaCHEM,researchAreaCHEM_other,researchAreaGEO,researchAreaGEO_other,researchAreaING,researchAreaING_other,researchAreaLIFE,researchAreaLIFE_other,researchAreaMATH,researchAreaMATH_other,researchAreaMED,researchAreaMED_other,researchAreaPHYS,researchAreaPHYS_other,researchAreaPSYCH,researchAreaPSYCH_other,researchArea_other,researchFieldHGF,seed,servFormat_1,servFormat_2,servFormat_3,servFormat_4,servFormat_5,servFormat_6,servNeeds_sub_0,servNeeds_sub_1,servNeeds_sub_2,servNeeds_sub_3,servNeeds_sub_4,servNeeds_sub_5,servNeeds_sub_6,servNeeds_sub_7,servNeeds_sub_8,servNeeds_sub_9,servNeeds_sub_other,software_1,software_2,software_3,startlanguage,submitdate,yearsInResearch,centerAffiliation_short,Hub,Unnamed: 270,Unnamed: 271,researchAreaCombined,researchAreaWithLife
762,762,762,Principal Investigator,,Forschungszentrum Jülich (FZJ),,,,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,,,,,,,,Molecular Dynamics,Brownian Dynamics,Monte Carlo,,,,,,,,,,,,,False,False,True,False,False,,,,> 1 TB,5,1,No,Yes,No,No,,some of them,some of them,all,,none,,,,,,all,all,all,,all,,,,,True,True,True,False,True,False,False,False,,False,True,False,True,,,,,,,,,,False,True,False,True,True,False,False,False,We are at the very beginning of implementation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am familiar with the FAIR data guidelines.,"Currently we are facing EU requirements (FAIR) in our H2020 ITN. What we see is that the EU is much much further in developing these requirements than that we as scientist are able to implement. We lack knowledge, technical support to do so. FZJ is in my opinion very far behind and there seems to be no common strategy. We are all inventing the wheel on our own, without much support. ",75,1069.52,5,No,,,,,,,,,,,,,Yes,20,False,,True,False,False,False,True,False,False,False,True,True,True,,,True,False,,,,,,,,,,True,True,False,,False,False,False,False,False,False,False,required by journal,False,False,True,False,False,True,True,True,,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,Biophysics,,,,,Matter,1513218795,very interested,very interested,very interested,very interested,very interested,very interested,False,True,False,True,True,True,True,True,True,True,,Self written simulation code,Gnuplot,Illustrator,en,1980-01-01 00:00:00,More than 10 years,FZJ,Matter,,,Biophysics,Physics
763,763,763,PhD student,,Helmholtz-Zentrum Dresden-Rossendorf (HZDR),,,,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,,,,,,,,Particle-in-Cell,,,,,,,,,,,,,,,False,False,True,False,False,,,,> 1 TB,5,1,No,No,Yes,No,Magnetband-Archiv,some of them,some of them,none,none,some of them,some of them,,,,Yes,all,some of them,some of them,some of them,some of them,some of them,,,,True,True,True,True,True,True,False,False,,False,True,True,True,,False,False,True,True,False,True,False,,False,True,False,False,True,False,False,False,,False,,False,False,False,False,False,False,,,,False,,False,False,False,False,False,False,False,False,False,,,False,False,openPMD,Yes,,I apply the FAIR data guidelines to the best of my knowledge and/or ability.,"Sowohl für Simulationen, als auch für Experimente könnten große Parameterstudien in suchbaren Datenbanken erfasst werden. Allerdings gibt es meist nur einzelne Versuche und keine konzertierten Anstrengungen, obwohl viele Ähnlichkeiten bestehen. Eine einheitliche, frei konfigurierbare Datenbank könnte von mehren Helmholtz- oder internationalen zentren gepflegt und bestückt werden und die Wissenschaftscommunity profitiert als ganzes davon.

Somit hätten auch kleinere Gruppen und Forscher:innen die Möglichkeit Studien auf Daten von Großgeräten und Simulationskampagnen durchzuführen, ohne selbst zu den Maschinen Zugangen haben zu müssen.

Des Weiteren fehlen Möglichkeiten Datensets von mehreren TB Größe, die auch Band archiviert wurden, für andere suchbar zu machen und zur Verfügung zu stellen.",76,1528.1,5,Yes,,,,,,,,,,,,,Yes,10,False,,True,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,,,,,,,,True,True,False,,True,False,False,False,True,True,False,,False,False,False,False,False,True,False,False,,,,,,,,,,,RODARE,Zenodo,,,,Physics,,,,,,,,,,,,,,,,,"Atomic, Molecular, Optical and Plasma Physics",,,,,Matter,231017619,moderately interested,very interested,moderately interested,moderately interested,moderately interested,moderately interested,False,True,False,True,False,True,False,False,False,False,,PIConGPU (PIC),Jupyter,Smilei (PIC),de,1980-01-01 00:00:00,4 to 6 years,HZDR,Matter,,,"Atomic, Molecular, Optical and Plasma Physics",Physics
764,764,764,Research associate,,Helmholtz-Zentrum Berlin für Materialien und Energie (HZB),,100,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Binärdaten raw,,,,Photoelektronenspektroskopie,NEXAFS,,,,,,,,,,,,,,,,,False,True,False,False,False,,,,1 GB - 10 GB,1,1,No,No,Yes,No,,,,,,,,,,some of them,,,,,,,,,,some of them,False,False,False,False,False,False,False,False,Andere Parameter der Maschine und des Experiments,False,True,False,False,,,,,,,,,,False,True,False,False,True,False,False,False,Fehlende Unterstützung von der experimentellen IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,I am familiar with the FAIR data guidelines.,,77,1466.79,5,Yes,False,False,False,False,True,False,False,False,False,False,False,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,"FAIR ist eine Kopfgeburt die so wie sie betrieben wird zum Scheitern verurteilt ist. Es gibt keinerlei Unterstützung und Gedanken eine sinnvolle und nutzbare Datenerhebung umzusetzen. Dazu gehören Softwaretools zur Verwaltung von Proben, die Aufnahme von Metadaten von seitens des Großgerätes, eine sinnvolle und gut nutzbare Laborbuchanwendung sowie die Implementierung der Kommunikation der verschiedenen Softwarekomponenten untereinander.",,,,,,Physics,,,,,,,,,,,,,,,,,Condensed Matter Physics,,,,,Matter,1614839533,not interested,very interested,moderately interested,moderately interested,not interested,moderately interested,False,False,False,False,False,False,False,False,False,False,Umsetzung von Software um Metadaten sinnvoll mit den Datensätzen zu kombinieren,Igor,,,de,1980-01-01 00:00:00,7 to 10 years,HZB,Matter,,,Condensed Matter Physics,Physics
765,765,765,Postdoc,,Deutsches Elektronen-Synchrotron (DESY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am familiar with the FAIR data guidelines.,,78,55.54,1,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,"Particles, Nuclei and Fields",,,,,Matter,1207080773,,,,,,,,,,,,,,,,,,,,,en,,1 to 3 years,DESY,Matter,,,"Particles, Nuclei and Fields",Physics
766,766,766,Principal Investigator,,Helmholtz-Zentrum Berlin für Materialien und Energie (HZB),,95,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,Photonenstrueung,,,,,,,,,,,,,,,,,,False,True,False,True,False,,,,100 MB - 1000 MB (1 GB),1,1,No,No,Yes,Yes,,none,some of them,,,,,,,,,some of them,all,,,,,,,,True,True,False,False,False,False,False,False,,False,True,False,False,,,,,,,,,,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,I am familiar with the FAIR data guidelines.,,79,921.58,5,Yes,False,False,False,True,True,False,False,True,False,False,False,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,,,,Physics,,,,,,,,,,,,,,,,,Condensed Matter Physics,,,,,Matter,631771969,moderately interested,very interested,not interested,not interested,not interested,not interested,True,,,,,,,,,,,SPEC,Labview,Delphi,de,1980-01-01 00:00:00,More than 10 years,HZB,Matter,,,Condensed Matter Physics,Physics
767,767,767,Principal Investigator,,Helmholtz-Zentrum Berlin für Materialien und Energie (HZB),,95,,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,,,,Röntgenabsorptionsspektroskopie,Resonante Beugung,Reflektometrie,,,,,,,,,,,,,,,,False,True,False,False,False,,,,1 GB - 10 GB,1,1,No,Yes,Yes,No,,,some of them,,,some of them,,,,,,,some of them,,,some of them,,,,,False,True,False,False,True,False,False,False,,False,True,False,True,Jupyter Notebooks,,,,,,,,,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,I am familiar with the FAIR data guidelines.,,80,840.48,5,Yes,False,False,False,True,True,False,False,False,True,True,False,"LCLS, ALS, ESRF",Yes,5,False,,,,,,False,False,True,,,,,,,True,True,,,,,,,,,,False,True,False,,False,False,False,True,True,False,False,,False,False,True,True,False,False,False,False,,,,,,,,,,,data.helmholtz-berlin.de,,,,,Physics,,,,,,,,,,,,,,,,,Condensed Matter Physics,,,,,Matter,763647239,moderately interested,very interested,very interested,moderately interested,very interested,very interested,False,True,True,True,True,True,True,True,False,True,,Spec,Python,Diverse DAQs an FELs,de,1980-01-01 00:00:00,More than 10 years,HZB,Matter,,,Condensed Matter Physics,Physics
768,768,768,Undergraduate / Masters student,,Forschungszentrum Jülich (FZJ),,,,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,,,,,,,,Density Functional Theory,,,,,,,,,,,,,,,False,False,True,False,False,,,,100 GB - 1000 GB (1 TB),5,1,No,No,Yes,No,,,,,,,,,,,Yes,,,,,,,,some of them,,False,False,False,False,False,False,False,True,,False,False,True,False,,False,True,False,True,False,False,True,,False,False,False,False,False,False,False,False,,False,,False,False,False,False,False,False,,,,False,,False,False,False,False,False,False,False,False,False,,,False,False,,Yes,,I am familiar with the FAIR data guidelines.,,81,1390.78,5,I don't know,,,,,,,,,,,,,I am not sure,50,False,,,,,,,,,,,,,,,,,,,,,,False,False,False,,True,False,True,,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,Condensed Matter Physics,,,,,Matter,336953932,very interested,,,,,very interested,False,False,False,False,False,False,False,False,False,False,,AiiDA-KKR,iffaiida.iff.kfa-julich.de,Github,en,1980-01-01 00:00:00,,FZJ,Matter,,,Condensed Matter Physics,Physics
769,769,769,PhD student,,Forschungszentrum Jülich (FZJ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am familiar with the FAIR data guidelines.,,82,33.39,1,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chemistry,,,,,Physical Chemistry,,,,,,,,,,,,,,,,,Matter,1707084121,,,,,,,,,,,,,,,,,,,,,en,,1 to 3 years,FZJ,Matter,,,Physical Chemistry,Chemistry
770,770,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matter,1006852700,,,,,,,,,,,,,,,,,,,,,en,,,,Matter,,,,
771,771,771,Director (of the institute),,Helmholtz-Zentrum Dresden-Rossendorf (HZDR),,25,,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,,Kameras mit Nachverarbeitungspipelines,"Open CV, Open GL",,,,,,,,,,,,,,"Abtastung mit Verstärker, analogem Filter, ADC","digitale Filter, Fast Fourier Transformation",KI-Methoden,,,,True,False,False,False,False,,DAQ-Systeme ,DAQ-Systeme ,100 MB - 1000 MB (1 GB),1,2,No,No,Yes,Yes,,,,,,,,,,,,,,some of them,,some of them,,,,,False,True,True,False,True,False,False,False,,False,False,False,True,,,,,,,,,,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I apply the FAIR data guidelines to the best of my knowledge and/or ability.,,84,1041.92,5,,False,False,False,False,False,False,True,False,False,False,False,,Yes,10,False,,,,,,False,False,False,True,True,False,False,,,False,False,,,,,,,,,,False,True,False,,False,False,False,False,True,False,False,,False,False,True,False,False,False,False,False,,,,,,,,,,,RoBis,Qucosa,,,,Engineering Science,,,,,,,,,Electrical Engineering,,,,,,,,,,,,,Matter,1290692243,very interested,very interested,,moderately interested,,moderately interested,False,True,False,True,True,True,True,True,False,True,,c++ Compiler,Qt Entwicklungsumgebung,Mathematica,de,1980-01-01 00:00:00,More than 10 years,HZDR,Matter,,,Electrical Engineering,Engineering Science
772,772,772,Principal Investigator,,Forschungszentrum Jülich (FZJ),,,,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,,,,,Neutronen Spektroskopie,Physikalische Eigenschaften,Röntgen und Neutronen-Diffraktion,Mont Carlo Simulationen,,,,,,,,,,,,,,,False,True,True,False,False,,,,100 MB - 1000 MB (1 GB),,4,No,No,Yes,No,,some of them,none,some of them,,,,,,,No,all,some of them,all,,,,,,,True,True,True,False,False,False,False,False,,False,True,True,False,,False,True,True,True,True,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,I am familiar with the FAIR data guidelines.,,85,836.16,5,Yes,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,False,False,False,True,,,,,,,Physics,,,,,,,,,,,,,,,,,Condensed Matter Physics,,,,,Matter,1835076063,very interested,very interested,very interested,moderately interested,moderately interested,moderately interested,False,True,True,True,True,True,False,False,True,True,,Python/Jupyter-Notebook,Vitess/McStas,gnuplot,de,1980-01-01 00:00:00,More than 10 years,FZJ,Matter,,,Condensed Matter Physics,Physics
773,773,773,Other,Teamleiter,Forschungszentrum Jülich (FZJ),,80,,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,,,,,2,,No,No,Yes,No,,none,none,none,,,,,,,,all,all,all,,,,,,,True,True,True,False,False,False,False,False,,False,False,False,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am familiar with the FAIR data guidelines.,,86,493.04,5,Yes,False,False,False,False,False,False,False,False,False,False,False,FRM2,I am not sure,5,False,,True,False,True,True,True,True,False,True,True,False,False,,,,,,,,,,,,,,False,False,False,Konferenzen,False,False,False,False,False,True,False,,True,,,,,,,,,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,Condensed Matter Physics,,,,,Matter,1029872896,very interested,moderately interested,moderately interested,moderately interested,moderately interested,moderately interested,False,False,False,True,True,False,False,False,False,False,,Python,Labview,,en,1980-01-01 00:00:00,More than 10 years,FZJ,Matter,,,Condensed Matter Physics,Physics
774,774,774,Postdoc,,Forschungszentrum Jülich (FZJ),,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,,,,Tight binding model,,,,,,,,,,,,,,,False,False,True,False,False,,,,100 MB - 1000 MB (1 GB),5,1,No,Yes,No,No,,,,,none,,,,,,,,,,all,,,,,,False,False,False,True,False,False,False,False,,False,False,False,True,,,,,,,,,,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,This is the first time I have heard about the FAIR data guidelines.,,87,1024.11,5,,,,,,,,,,,,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,,,,,,,Physics,,,,,,,,,,,,,,,,,Condensed Matter Physics,,,,,Matter,1325012048,moderately interested,moderately interested,moderately interested,,,,True,,,,,,,,,,,Mathematica,Fortran,Gnuplot,en,1980-01-01 00:00:00,1 to 3 years,FZJ,Matter,,,Condensed Matter Physics,Physics
775,775,775,Research associate,,Helmholtz Centre for Heavy Ion Research (GSI),,90,,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,,,,,Beschleunigerspektometrie,Massenspektrometie,,,,,,,,,,,,,,,,,False,True,False,False,False,,,,1 GB - 10 GB,2,2,No,No,Yes,No,,none,all,some of them,none,some of them,,,,,No,some of them,all,some of them,some of them,some of them,,,,,True,True,True,True,True,False,False,False,,False,True,True,False,,False,True,True,False,True,False,False,,False,True,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,I am familiar with the FAIR data guidelines.,,88,1203.18,5,Yes,False,True,False,False,False,False,False,False,False,False,False,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,True,False,,,,,,,Physics,,,,,,,,,,,,,,,,,"Particles, Nuclei and Fields",,,,,Matter,1208726567,moderately interested,moderately interested,moderately interested,not interested,very interested,very interested,False,False,False,False,False,True,False,True,False,True,,Root,R Statistik,Excel,de,1980-01-01 00:00:00,7 to 10 years,GSI,Matter,,,"Particles, Nuclei and Fields",Physics
776,776,776,Research associate,,Helmholtz-Zentrum Berlin für Materialien und Energie (HZB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is the first time I have heard about the FAIR data guidelines.,,89,88.27,1,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,Condensed Matter Physics,,,,,Matter,1110052869,,,,,,,,,,,,,,,,,,,,,de,,More than 10 years,HZB,Matter,,,Condensed Matter Physics,Physics
777,777,777,Principal Investigator,,Forschungszentrum Jülich (FZJ),,90,,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,,,,,small angel scattering,reflectometry,neutron spectroscopy,,,,,,,,,,,,,,,,False,True,False,False,False,,,,1 GB - 10 GB,2,1,No,Yes,No,No,,some of them,,some of them,some of them,,,,,,,some of them,,some of them,some of them,,,,,,True,False,True,True,False,False,False,False,,False,True,False,False,,,,,,,,,,False,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,I am familiar with the FAIR data guidelines.,,90,610.76,5,Yes,False,False,False,False,False,False,False,True,False,False,False,"ILL, SINQ, MLZ",Yes,10,False,,False,False,True,True,,,,True,False,False,False,True,True,,,,,,,,,,,,True,False,False,,False,True,False,True,False,False,False,,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,Condensed Matter Physics,,,,,Matter,706561161,moderately interested,very interested,moderately interested,moderately interested,moderately interested,moderately interested,False,True,True,False,True,True,True,False,False,False,,Origin,,,en,1980-01-01 00:00:00,More than 10 years,FZJ,Matter,,,Condensed Matter Physics,Physics
778,778,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matter,1433268181,,,,,,,,,,,,,,,,,,,,,de,,,,Matter,,,,
779,779,779,Principal Investigator,,Helmholtz-Zentrum Berlin für Materialien und Energie (HZB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I apply the FAIR data guidelines to the best of my knowledge and/or ability.,,92,94.06,1,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engineering Science,,,,,,,,,Systems Engineering,,,,,,,,,,,,,Matter,182124553,,,,,,,,,,,,,,,,,,,,,de,,More than 10 years,HZB,Matter,,,Systems Engineering,Engineering Science
780,780,780,Postdoc,,Helmholtz-Zentrum Berlin für Materialien und Energie (HZB),,100,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,Spektroskopie,,,,,,,,,,,,,,,,,,False,True,False,False,False,,,,1 GB - 10 GB,1,1,No,No,Yes,No,,some of them,some of them,some of them,,,,,,,,some of them,some of them,some of them,,,,,,,True,True,True,False,False,False,False,False,,False,True,False,True,,,,,,,,,,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am familiar with the FAIR data guidelines.,,93,465.62,5,Yes,False,False,False,False,True,False,False,False,False,False,False,,Yes,5,False,,False,False,True,True,False,False,False,False,False,False,False,,,,,,,,,,,,,,True,False,False,,False,False,False,True,True,False,False,,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,Condensed Matter Physics,,,,,Matter,507884869,not interested,very interested,very interested,not interested,very interested,moderately interested,False,False,False,False,False,False,False,False,False,False,,LabView,IGOR,TeX,de,1980-01-01 00:00:00,More than 10 years,HZB,Matter,,,Condensed Matter Physics,Physics
781,781,781,Postdoc,,Helmholtz-Zentrum Berlin für Materialien und Energie (HZB),,100,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,Proteinkristallographie,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,,,,100 GB - 1000 GB (1 TB),1,1,No,Yes,Yes,No,,,some of them,some of them,some of them,,,,,,,,all,all,some of them,,,,,,False,True,True,True,False,False,False,False,,False,False,False,True,,,,,,,,,,False,True,False,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,This is the first time I have heard about the FAIR data guidelines.,,94,442.45,5,,False,False,False,False,True,False,False,False,False,False,False,,Yes,5,False,,,,,,False,False,True,True,False,False,False,True,False,,,,,,,,,,,,False,True,False,,False,False,False,False,False,True,False,,False,True,True,False,False,True,False,True,,,,,,,,,,,proteindiffraction.org,,,,,Life Science,,,Biochemistry,,,,,,,,Biology,,,,,,,,,,,Matter,1789944942,moderately interested,moderately interested,very interested,not interested,moderately interested,moderately interested,False,True,False,False,False,False,False,True,False,False,,ISPyB,FragMAXapp,XDSAPP,de,1980-01-01 00:00:00,7 to 10 years,HZB,Matter,,,Biochemistry,Biology
